Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,Region,Month,Year
2019-03-02,Madhya Pradesh,Indore,188.0,13.0,7,Clothing,Shirt,Central,March,2019
2019-03-02,Madhya Pradesh,Indore,90.0,30.0,2,Furniture,Chairs,Central,March,2019
2019-03-02,Madhya Pradesh,Indore,13.0,5.0,2,Clothing,Hankerchief,Central,March,2019
2019-03-02,Rajasthan,Udaipur,141.0,41.0,3,Clothing,Shirt,West,March,2019
2019-03-02,Delhi,Delhi,44.0,8.0,2,Clothing,Stole,North,March,2019
2019-03-02,Delhi,Delhi,610.0,208.0,3,Electronics,Printers,North,March,2019
2019-03-02,Delhi,Delhi,4363.0,305.0,5,Furniture,Tables,North,March,2019
2019-03-02,Delhi,Delhi,414.0,199.0,3,Electronics,Phones,North,March,2019
2019-03-02,Delhi,Delhi,221.0,26.0,7,Furniture,Furnishings,North,March,2019
2019-03-02,Delhi,Delhi,201.0,32.0,4,Furniture,Furnishings,North,March,2019
2019-03-02,Delhi,Delhi,173.0,86.0,1,Electronics,Printers,North,March,2019
2019-03-02,Delhi,Delhi,196.0,-7.0,5,Electronics,Phones,North,March,2019
2019-04-02,Delhi,Delhi,1314.0,342.0,3,Furniture,Bookcases,North,April,2019
2019-04-02,Delhi,Delhi,62.0,6.0,6,Clothing,Skirt,North,April,2019
2019-04-02,Delhi,Delhi,31.0,2.0,2,Clothing,Hankerchief,North,April,2019
2019-04-02,Delhi,Delhi,217.0,72.0,2,Furniture,Furnishings,North,April,2019
2019-04-02,Delhi,Delhi,286.0,140.0,6,Clothing,Shirt,North,April,2019
2019-04-02,Delhi,Delhi,333.0,50.0,2,Electronics,Phones,North,April,2019
2019-04-02,Delhi,Delhi,47.0,1.0,2,Clothing,Stole,North,April,2019
2019-04-02,Delhi,Delhi,18.0,4.0,1,Clothing,Saree,North,April,2019
2019-04-02,Madhya Pradesh,Indore,16.0,6.0,3,Clothing,Hankerchief,Central,April,2019
2019-04-02,Madhya Pradesh,Indore,231.0,99.0,2,Electronics,Electronic Games,Central,April,2019
2019-04-02,Madhya Pradesh,Indore,2292.0,127.0,7,Furniture,Bookcases,Central,April,2019
2019-04-02,Madhya Pradesh,Indore,48.0,15.0,1,Clothing,Hankerchief,Central,April,2019
2019-04-02,Rajasthan,Udaipur,50.0,-28.0,5,Furniture,Furnishings,West,April,2019
2019-05-02,Delhi,Delhi,26.0,-17.0,1,Clothing,Stole,North,May,2019
2019-05-02,Delhi,Delhi,93.0,-65.0,4,Clothing,Stole,North,May,2019
2019-05-02,Delhi,Delhi,152.0,-3.0,5,Clothing,Saree,North,May,2019
2019-05-02,Delhi,Delhi,51.0,-49.0,2,Electronics,Electronic Games,North,May,2019
2019-05-02,Delhi,Delhi,352.0,74.0,8,Clothing,Stole,North,May,2019
2019-05-02,Delhi,Delhi,129.0,11.0,2,Electronics,Phones,North,May,2019
2019-05-02,Delhi,Delhi,223.0,62.0,7,Clothing,Shirt,North,May,2019
2019-05-02,Delhi,Delhi,770.0,323.0,3,Electronics,Accessories,North,May,2019
2019-05-02,Delhi,Delhi,222.0,74.0,5,Clothing,Hankerchief,North,May,2019
2019-05-02,Delhi,Delhi,215.0,-30.0,2,Clothing,Saree,North,May,2019
2019-05-02,Delhi,Delhi,109.0,40.0,1,Furniture,Furnishings,North,May,2019
2019-06-02,Delhi,Delhi,43.0,9.0,4,Clothing,Skirt,North,June,2019
2019-06-02,Delhi,Delhi,676.0,151.0,3,Electronics,Printers,North,June,2019
2019-06-02,Delhi,Delhi,597.0,93.0,4,Furniture,Chairs,North,June,2019
2019-07-02,Delhi,Delhi,13.0,0.0,2,Clothing,Hankerchief,North,July,2019
2019-07-02,Delhi,Delhi,149.0,17.0,4,Furniture,Furnishings,North,July,2019
2019-07-02,Delhi,Delhi,8.0,2.0,2,Clothing,Skirt,North,July,2019
2019-07-02,Delhi,Delhi,50.0,9.0,6,Clothing,Skirt,North,July,2019
2019-08-02,Delhi,Delhi,80.0,22.0,3,Clothing,Stole,North,August,2019
2019-08-02,Delhi,Delhi,276.0,52.0,5,Clothing,Saree,North,August,2019
2019-08-02,Delhi,Delhi,71.0,19.0,3,Clothing,T-shirt,North,August,2019
2019-08-02,Delhi,Delhi,141.0,7.0,7,Clothing,Saree,North,August,2019
2019-08-02,Delhi,Delhi,113.0,28.0,2,Clothing,Saree,North,August,2019
2019-08-02,Madhya Pradesh,Bhopal,315.0,-8.0,3,Furniture,Chairs,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,128.0,47.0,4,Clothing,Hankerchief,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,652.0,13.0,6,Furniture,Furnishings,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,114.0,41.0,6,Furniture,Furnishings,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,79.0,16.0,3,Clothing,T-shirt,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,498.0,-116.0,4,Clothing,Saree,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,1745.0,122.0,2,Furniture,Tables,Central,August,2019
2019-08-02,Madhya Pradesh,Bhopal,17.0,2.0,2,Clothing,Skirt,Central,August,2019
2019-08-02,Rajasthan,Jaipur,147.0,44.0,3,Clothing,Saree,West,August,2019
2019-08-02,Rajasthan,Jaipur,162.0,73.0,2,Electronics,Electronic Games,West,August,2019
2019-08-02,West Bengal,Kolkata,87.0,10.0,3,Clothing,Stole,East,August,2019
2019-09-02,Karnataka,Bangalore,1301.0,573.0,5,Electronics,Accessories,South,September,2019
2019-09-02,Jammu and Kashmir,Kashmir,311.0,72.0,2,Furniture,Bookcases,North,September,2019
2019-09-02,Tamil Nadu,Chennai,22.0,4.0,1,Clothing,Stole,South,September,2019
2019-09-02,Tamil Nadu,Chennai,206.0,51.0,4,Clothing,Hankerchief,South,September,2019
2019-09-02,Tamil Nadu,Chennai,57.0,24.0,5,Clothing,Leggings,South,September,2019
2019-09-02,Tamil Nadu,Chennai,10.0,-1.0,1,Clothing,Saree,South,September,2019
2019-10-02,Uttar Pradesh,Lucknow,285.0,128.0,2,Electronics,Printers,North,october,2019
2019-10-02,Uttar Pradesh,Lucknow,195.0,12.0,9,Clothing,Shirt,North,october,2019
2019-11-02,Bihar,Patna,527.0,26.0,3,Electronics,Electronic Games,East,November,2019
2019-11-02,Bihar,Patna,29.0,3.0,2,Clothing,Stole,East,November,2019
2019-11-02,Bihar,Patna,85.0,13.0,2,Clothing,Shirt,East,November,2019
2019-11-02,Bihar,Patna,18.0,2.0,3,Clothing,Hankerchief,East,November,2019
2019-11-02,Bihar,Patna,176.0,-13.0,5,Furniture,Furnishings,East,November,2019
2019-11-02,Bihar,Patna,55.0,3.0,3,Clothing,T-shirt,East,November,2019
2019-12-02,Gujarat,Ahmedabad,93.0,44.0,2,Clothing,Stole,West,December,2019
2019-02-13,Maharashtra,Pune,21.0,8.0,2,Clothing,Saree,West,February,2019
2019-02-13,Madhya Pradesh,Bhopal,29.0,10.0,3,Clothing,Skirt,Central,February,2019
2019-02-13,Rajasthan,Jaipur,406.0,97.0,7,Furniture,Chairs,West,February,2019
2019-02-13,Rajasthan,Jaipur,278.0,39.0,5,Furniture,Chairs,West,February,2019
2019-02-14,West Bengal,Kolkata,128.0,55.0,1,Clothing,Saree,East,February,2019
2019-02-14,Karnataka,Bangalore,74.0,9.0,3,Clothing,Shirt,South,February,2019
2019-02-14,Karnataka,Bangalore,202.0,4.0,4,Clothing,Hankerchief,South,February,2019
2019-02-14,Karnataka,Bangalore,429.0,61.0,3,Electronics,Electronic Games,South,February,2019
2019-02-14,Karnataka,Bangalore,134.0,-13.0,3,Electronics,Electronic Games,South,February,2019
2019-02-14,Jammu and Kashmir,Kashmir,78.0,7.0,1,Furniture,Chairs,North,February,2019
2019-02-14,Tamil Nadu,Chennai,326.0,107.0,3,Furniture,Furnishings,South,February,2019
2019-02-14,Tamil Nadu,Chennai,61.0,8.0,4,Clothing,Hankerchief,South,February,2019
2019-02-15,Uttar Pradesh,Lucknow,585.0,175.0,13,Clothing,T-shirt,North,February,2019
2019-02-16,Bihar,Patna,319.0,102.0,6,Electronics,Accessories,East,February,2019
2019-02-17,Kerala,Thiruvananthapuram,122.0,59.0,7,Furniture,Furnishings,South,February,2019
2019-02-17,Kerala,Thiruvananthapuram,49.0,21.0,1,Clothing,Stole,South,February,2019
2019-02-17,Kerala,Thiruvananthapuram,21.0,-12.0,3,Clothing,Hankerchief,South,February,2019
2019-02-18,Punjab,Chandigarh,1824.0,-1303.0,8,Electronics,Phones,North,February,2019
2019-02-19,Haryana,Chandigarh,1117.0,447.0,10,Furniture,Bookcases,North,February,2019
2019-02-19,Haryana,Chandigarh,29.0,0.0,3,Furniture,Furnishings,North,February,2019
2019-02-19,Haryana,Chandigarh,66.0,22.0,3,Clothing,Stole,North,February,2019
2019-02-19,Haryana,Chandigarh,59.0,21.0,2,Clothing,Stole,North,February,2019
2019-02-19,Himachal Pradesh,Simla,168.0,18.0,6,Clothing,Stole,North,February,2019
2019-02-19,Sikkim,Gangtok,155.0,5.0,3,Clothing,Stole,East,February,2019
2019-02-19,Sikkim,Gangtok,32.0,1.0,2,Clothing,Stole,East,February,2019
2019-02-19,Sikkim,Gangtok,41.0,19.0,5,Clothing,Hankerchief,East,February,2019
2019-02-19,Goa,Goa,255.0,76.0,9,Clothing,Hankerchief,West,February,2019
2019-02-19,Goa,Goa,25.0,2.0,3,Clothing,Kurti,West,February,2019
2019-02-20,Nagaland,Kohima,54.0,8.0,4,Clothing,T-shirt,East,February,2019
2019-02-20,Andhra Pradesh,Hyderabad,77.0,36.0,2,Clothing,Shirt,South,February,2019
2019-02-20,Andhra Pradesh,Hyderabad,115.0,0.0,1,Electronics,Accessories,South,February,2019
2019-02-20,Andhra Pradesh,Hyderabad,1272.0,547.0,2,Electronics,Phones,South,February,2019
2019-02-20,Gujarat,Ahmedabad,21.0,10.0,1,Clothing,T-shirt,West,February,2019
2019-02-21,Maharashtra,Pune,92.0,5.0,6,Clothing,Hankerchief,West,February,2019
2019-02-21,Maharashtra,Pune,11.0,5.0,1,Clothing,Skirt,West,February,2019
2019-02-21,Maharashtra,Pune,221.0,35.0,4,Electronics,Accessories,West,February,2019
2019-02-21,Maharashtra,Pune,50.0,25.0,5,Clothing,Stole,West,February,2019
2019-02-21,Maharashtra,Pune,89.0,36.0,3,Clothing,Shirt,West,February,2019
2019-02-21,Maharashtra,Pune,291.0,93.0,2,Electronics,Printers,West,February,2019
2019-02-22,Madhya Pradesh,Bhopal,67.0,9.0,4,Clothing,Leggings,Central,February,2019
2019-02-22,Rajasthan,Jaipur,47.0,15.0,5,Clothing,Saree,West,February,2019
2019-02-22,West Bengal,Kolkata,774.0,170.0,3,Electronics,Accessories,East,February,2019
2019-02-22,West Bengal,Kolkata,143.0,32.0,1,Furniture,Bookcases,East,February,2019
2019-02-22,West Bengal,Kolkata,111.0,35.0,5,Clothing,Shirt,East,February,2019
2019-02-23,Karnataka,Bangalore,425.0,183.0,5,Electronics,Accessories,South,February,2019
2019-02-23,Jammu and Kashmir,Kashmir,291.0,119.0,11,Clothing,Saree,North,February,2019
2019-02-23,Jammu and Kashmir,Kashmir,520.0,151.0,3,Electronics,Phones,North,February,2019
2019-02-23,Jammu and Kashmir,Kashmir,369.0,15.0,3,Electronics,Electronic Games,North,February,2019
2019-02-23,Maharashtra,Mumbai,341.0,44.0,7,Furniture,Furnishings,West,February,2019
2019-02-23,Madhya Pradesh,Indore,171.0,68.0,7,Clothing,Stole,Central,February,2019
2019-02-24,Bihar,Patna,41.0,19.0,2,Clothing,T-shirt,East,February,2019
2019-02-24,Bihar,Patna,130.0,61.0,3,Clothing,Shirt,East,February,2019
2019-02-24,Bihar,Patna,52.0,14.0,2,Clothing,Stole,East,February,2019
2019-02-24,Bihar,Patna,30.0,6.0,1,Clothing,T-shirt,East,February,2019
2019-02-25,Kerala,Thiruvananthapuram,83.0,34.0,5,Clothing,Shirt,South,February,2019
2019-02-26,Punjab,Chandigarh,38.0,9.0,2,Clothing,Stole,North,February,2019
2019-02-26,Punjab,Chandigarh,113.0,24.0,4,Clothing,Hankerchief,North,February,2019
2019-02-26,Punjab,Chandigarh,833.0,93.0,3,Clothing,Trousers,North,February,2019
2019-02-27,Haryana,Chandigarh,176.0,-28.0,5,Furniture,Furnishings,North,February,2019
2019-02-28,Himachal Pradesh,Simla,36.0,15.0,3,Clothing,Stole,North,February,2019
2019-01-03,Sikkim,Gangtok,185.0,48.0,4,Clothing,Stole,East,January,2019
2019-01-03,Sikkim,Gangtok,62.0,28.0,5,Clothing,Hankerchief,East,January,2019
2019-01-03,Sikkim,Gangtok,79.0,5.0,6,Clothing,Hankerchief,East,January,2019
2019-01-03,Sikkim,Gangtok,30.0,12.0,3,Clothing,Skirt,East,January,2019
2019-01-03,Sikkim,Gangtok,122.0,50.0,7,Clothing,Stole,East,January,2019
2019-02-03,Goa,Goa,28.0,10.0,3,Clothing,Skirt,West,February,2019
2019-03-03,Nagaland,Kohima,302.0,75.0,6,Furniture,Furnishings,East,March,2019
2019-03-03,Nagaland,Kohima,376.0,0.0,7,Clothing,Stole,East,March,2019
2019-03-03,Nagaland,Kohima,179.0,77.0,1,Clothing,Saree,East,March,2019
2019-03-03,Nagaland,Kohima,27.0,5.0,1,Clothing,Stole,East,March,2019
2019-04-03,Maharashtra,Mumbai,32.0,3.0,8,Clothing,Hankerchief,West,April,2019
2019-04-03,Madhya Pradesh,Indore,55.0,12.0,5,Clothing,Skirt,Central,April,2019
2019-04-03,Maharashtra,Pune,163.0,81.0,2,Electronics,Accessories,West,April,2019
2019-04-03,Maharashtra,Pune,401.0,13.0,6,Furniture,Chairs,West,April,2019
2019-04-03,Maharashtra,Pune,1461.0,202.0,5,Furniture,Tables,West,April,2019
2019-04-03,Maharashtra,Pune,1104.0,209.0,4,Clothing,Trousers,West,April,2019
2019-05-03,Madhya Pradesh,Bhopal,100.0,28.0,2,Clothing,Hankerchief,Central,May,2019
2019-06-03,Rajasthan,Jaipur,325.0,32.0,7,Clothing,T-shirt,West,June,2019
2019-06-03,Rajasthan,Jaipur,169.0,55.0,4,Clothing,Saree,West,June,2019
2019-06-03,Rajasthan,Jaipur,487.0,143.0,4,Electronics,Phones,West,June,2019
2019-06-03,Rajasthan,Jaipur,166.0,27.0,2,Electronics,Accessories,West,June,2019
2019-06-03,Rajasthan,Jaipur,79.0,32.0,3,Clothing,Saree,West,June,2019
2019-06-03,Rajasthan,Jaipur,32.0,6.0,3,Clothing,Shirt,West,June,2019
2019-06-03,Rajasthan,Jaipur,38.0,9.0,2,Clothing,Stole,West,June,2019
2019-06-03,Rajasthan,Jaipur,284.0,44.0,6,Clothing,Hankerchief,West,June,2019
2019-06-03,Rajasthan,Jaipur,382.0,92.0,2,Electronics,Printers,West,June,2019
2019-07-03,West Bengal,Kolkata,184.0,85.0,6,Clothing,T-shirt,East,July,2019
2019-07-03,West Bengal,Kolkata,676.0,195.0,5,Furniture,Bookcases,East,July,2019
2019-07-03,West Bengal,Kolkata,669.0,74.0,5,Furniture,Bookcases,East,July,2019
2019-07-03,West Bengal,Kolkata,80.0,22.0,3,Clothing,Stole,East,July,2019
2019-07-03,West Bengal,Kolkata,216.0,50.0,4,Clothing,Stole,East,July,2019
2019-07-03,West Bengal,Kolkata,85.0,24.0,10,Clothing,Hankerchief,East,July,2019
2019-07-03,West Bengal,Kolkata,382.0,119.0,2,Clothing,Saree,East,July,2019
2019-07-03,West Bengal,Kolkata,490.0,88.0,2,Electronics,Accessories,East,July,2019
2019-07-03,West Bengal,Kolkata,1337.0,147.0,7,Electronics,Printers,East,July,2019
2019-07-03,West Bengal,Kolkata,600.0,102.0,5,Electronics,Electronic Games,East,July,2019
2019-08-03,Karnataka,Bangalore,78.0,28.0,6,Clothing,Kurti,South,August,2019
2019-08-03,Karnataka,Bangalore,101.0,16.0,4,Clothing,T-shirt,South,August,2019
2019-08-03,Karnataka,Bangalore,145.0,0.0,3,Clothing,Saree,South,August,2019
2019-08-03,Karnataka,Bangalore,148.0,23.0,4,Clothing,Kurti,South,August,2019
2019-08-03,Karnataka,Bangalore,15.0,1.0,1,Clothing,Shirt,South,August,2019
2019-08-03,Karnataka,Bangalore,25.0,7.0,2,Clothing,Stole,South,August,2019
2019-08-03,Karnataka,Bangalore,774.0,170.0,3,Electronics,Accessories,South,August,2019
2019-09-03,Jammu and Kashmir,Kashmir,17.0,1.0,2,Clothing,Skirt,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,246.0,61.0,2,Furniture,Bookcases,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,425.0,208.0,7,Clothing,Saree,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,93.0,31.0,3,Electronics,Accessories,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,594.0,89.0,3,Furniture,Bookcases,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,85.0,2.0,6,Clothing,Stole,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,27.0,6.0,3,Clothing,Skirt,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,120.0,1.0,1,Furniture,Chairs,North,September,2019
2019-09-03,Jammu and Kashmir,Kashmir,162.0,55.0,3,Clothing,Stole,North,September,2019
2019-10-03,Maharashtra,Mumbai,246.0,98.0,5,Clothing,Hankerchief,West,october,2019
2019-10-03,Maharashtra,Mumbai,88.0,20.0,2,Clothing,Saree,West,october,2019
2019-10-03,Maharashtra,Mumbai,88.0,19.0,2,Clothing,Shirt,West,october,2019
2019-10-03,Maharashtra,Mumbai,139.0,21.0,3,Electronics,Accessories,West,october,2019
2019-10-03,Maharashtra,Mumbai,139.0,36.0,3,Clothing,Stole,West,october,2019
2019-10-03,Maharashtra,Mumbai,138.0,11.0,5,Clothing,Stole,West,october,2019
2019-10-03,Maharashtra,Mumbai,156.0,23.0,3,Clothing,Stole,West,october,2019
2019-10-03,Maharashtra,Mumbai,559.0,174.0,2,Electronics,Electronic Games,West,october,2019
2019-10-03,Madhya Pradesh,Indore,227.0,48.0,5,Clothing,Stole,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,5729.0,64.0,14,Furniture,Chairs,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,94.0,27.0,2,Clothing,T-shirt,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,213.0,4.0,14,Clothing,Shirt,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,250.0,-12.0,2,Electronics,Printers,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,43.0,11.0,1,Clothing,Saree,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,1218.0,420.0,8,Furniture,Bookcases,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,671.0,114.0,9,Electronics,Phones,Central,october,2019
2019-10-03,Madhya Pradesh,Indore,57.0,7.0,2,Clothing,Shirt,Central,october,2019
2019-10-03,Bihar,Patna,70.0,24.0,3,Clothing,Stole,East,october,2019
2019-10-03,Bihar,Patna,47.0,20.0,7,Clothing,Hankerchief,East,october,2019
2019-10-03,Bihar,Patna,33.0,9.0,2,Clothing,Hankerchief,East,october,2019
2019-10-03,Bihar,Patna,424.0,161.0,2,Clothing,Saree,East,october,2019
2019-10-03,Bihar,Patna,391.0,90.0,6,Electronics,Phones,East,october,2019
2019-10-03,Bihar,Patna,15.0,6.0,2,Clothing,Hankerchief,East,october,2019
2019-10-03,Bihar,Patna,101.0,11.0,2,Clothing,Hankerchief,East,october,2019
2019-10-03,Bihar,Patna,31.0,9.0,2,Clothing,Hankerchief,East,october,2019
2019-10-03,Bihar,Patna,220.0,40.0,2,Electronics,Accessories,East,october,2019
2019-10-03,Bihar,Patna,213.0,-145.0,3,Furniture,Bookcases,East,october,2019
2019-10-03,Bihar,Patna,19.0,-18.0,4,Clothing,Kurti,East,october,2019
2019-10-03,Bihar,Patna,206.0,18.0,4,Clothing,Hankerchief,East,october,2019
2019-10-03,Kerala,Thiruvananthapuram,736.0,346.0,5,Electronics,Printers,South,october,2019
2019-10-03,Kerala,Thiruvananthapuram,54.0,8.0,4,Clothing,T-shirt,South,october,2019
2019-10-03,Kerala,Thiruvananthapuram,659.0,-37.0,2,Furniture,Bookcases,South,october,2019
2019-10-03,Kerala,Thiruvananthapuram,224.0,87.0,3,Clothing,Trousers,South,october,2019
2019-11-03,Punjab,Chandigarh,212.0,97.0,7,Clothing,Hankerchief,North,November,2019
2019-12-03,Haryana,Chandigarh,20.0,6.0,1,Clothing,T-shirt,North,December,2019
2019-03-13,Maharashtra,Mumbai,382.0,68.0,3,Clothing,Saree,West,March,2019
2019-03-14,Madhya Pradesh,Indore,508.0,203.0,2,Electronics,Accessories,Central,March,2019
2019-03-14,Madhya Pradesh,Indore,965.0,-68.0,3,Electronics,Printers,Central,March,2019
2019-03-14,Madhya Pradesh,Indore,206.0,12.0,1,Electronics,Printers,Central,March,2019
2019-03-14,Madhya Pradesh,Indore,642.0,180.0,5,Clothing,Saree,Central,March,2019
2019-03-14,Madhya Pradesh,Indore,109.0,52.0,2,Clothing,Stole,Central,March,2019
2019-03-14,Madhya Pradesh,Indore,27.0,8.0,2,Clothing,T-shirt,Central,March,2019
2019-03-15,Goa,Goa,44.0,-40.0,3,Clothing,Stole,West,March,2019
2019-03-15,Goa,Goa,50.0,-17.0,2,Clothing,Stole,West,March,2019
2019-03-15,Goa,Goa,13.0,-2.0,1,Clothing,Stole,West,March,2019
2019-03-15,Nagaland,Kohima,241.0,-77.0,4,Electronics,Electronic Games,East,March,2019
2019-03-16,Maharashtra,Mumbai,75.0,2.0,5,Clothing,Leggings,West,March,2019
2019-03-16,Maharashtra,Mumbai,61.0,3.0,4,Clothing,Hankerchief,West,March,2019
2019-03-16,Maharashtra,Mumbai,122.0,38.0,6,Clothing,T-shirt,West,March,2019
2019-03-16,Maharashtra,Mumbai,22.0,0.0,2,Clothing,Saree,West,March,2019
2019-03-16,Madhya Pradesh,Indore,146.0,19.0,5,Clothing,Stole,Central,March,2019
2019-03-16,Maharashtra,Pune,86.0,22.0,2,Clothing,Saree,West,March,2019
2019-03-16,Madhya Pradesh,Bhopal,618.0,27.0,4,Furniture,Bookcases,Central,March,2019
2019-03-16,Madhya Pradesh,Bhopal,53.0,2.0,4,Clothing,Hankerchief,Central,March,2019
2019-03-16,Madhya Pradesh,Bhopal,1120.0,199.0,6,Clothing,Saree,Central,March,2019
2019-03-16,Madhya Pradesh,Bhopal,1137.0,-14.0,7,Electronics,Printers,Central,March,2019
2019-03-16,Madhya Pradesh,Bhopal,67.0,2.0,4,Clothing,T-shirt,Central,March,2019
2019-03-16,Rajasthan,Jaipur,193.0,33.0,5,Electronics,Accessories,West,March,2019
2019-03-17,West Bengal,Kolkata,55.0,18.0,2,Clothing,Kurti,East,March,2019
2019-03-18,Karnataka,Bangalore,54.0,12.0,4,Clothing,Shirt,South,March,2019
2019-03-18,Karnataka,Bangalore,582.0,262.0,5,Furniture,Furnishings,South,March,2019
2019-03-18,Karnataka,Bangalore,75.0,29.0,1,Clothing,Trousers,South,March,2019
2019-03-18,Karnataka,Bangalore,14.0,7.0,2,Clothing,Hankerchief,South,March,2019
2019-03-19,Jammu and Kashmir,Kashmir,21.0,4.0,3,Clothing,Hankerchief,North,March,2019
2019-03-20,Maharashtra,Mumbai,313.0,44.0,3,Electronics,Electronic Games,West,March,2019
2019-03-21,Madhya Pradesh,Indore,37.0,17.0,3,Clothing,Hankerchief,Central,March,2019
2019-03-21,Madhya Pradesh,Indore,290.0,110.0,9,Clothing,Stole,Central,March,2019
2019-03-21,Madhya Pradesh,Indore,122.0,11.0,4,Clothing,Hankerchief,Central,March,2019
2019-03-21,Madhya Pradesh,Indore,29.0,9.0,3,Clothing,Saree,Central,March,2019
2019-03-21,Madhya Pradesh,Indore,1514.0,742.0,4,Electronics,Printers,Central,March,2019
2019-03-21,Gujarat,Ahmedabad,57.0,21.0,4,Clothing,Leggings,West,March,2019
2019-03-21,Maharashtra,Pune,34.0,12.0,2,Clothing,Stole,West,March,2019
2019-03-21,Madhya Pradesh,Bhopal,91.0,22.0,2,Clothing,Stole,Central,March,2019
2019-03-21,Madhya Pradesh,Bhopal,133.0,46.0,5,Clothing,Shirt,Central,March,2019
2019-03-21,Madhya Pradesh,Bhopal,60.0,13.0,2,Clothing,T-shirt,Central,March,2019
2019-03-21,Madhya Pradesh,Bhopal,19.0,4.0,2,Clothing,Saree,Central,March,2019
2019-03-21,Madhya Pradesh,Bhopal,450.0,190.0,4,Furniture,Bookcases,Central,March,2019
2019-03-22,Rajasthan,Jaipur,62.0,11.0,7,Clothing,Hankerchief,West,March,2019
2019-03-22,West Bengal,Kolkata,17.0,8.0,2,Clothing,Skirt,East,March,2019
2019-03-22,West Bengal,Kolkata,44.0,20.0,2,Clothing,T-shirt,East,March,2019
2019-03-22,West Bengal,Kolkata,557.0,111.0,2,Electronics,Electronic Games,East,March,2019
2019-03-22,West Bengal,Kolkata,137.0,63.0,3,Clothing,Stole,East,March,2019
2019-03-22,Karnataka,Bangalore,18.0,3.0,2,Clothing,Hankerchief,South,March,2019
2019-03-22,Jammu and Kashmir,Kashmir,109.0,35.0,6,Clothing,T-shirt,North,March,2019
2019-03-22,Tamil Nadu,Chennai,359.0,-338.0,5,Furniture,Bookcases,South,March,2019
2019-03-22,Tamil Nadu,Chennai,93.0,-84.0,3,Clothing,Saree,South,March,2019
2019-03-22,Tamil Nadu,Chennai,169.0,0.0,3,Electronics,Accessories,South,March,2019
2019-03-22,Tamil Nadu,Chennai,79.0,33.0,4,Clothing,Stole,South,March,2019
2019-03-22,Tamil Nadu,Chennai,24.0,11.0,3,Clothing,Hankerchief,South,March,2019
2019-03-22,Tamil Nadu,Chennai,637.0,50.0,5,Clothing,Saree,South,March,2019
2019-03-23,Uttar Pradesh,Lucknow,95.0,5.0,2,Clothing,Stole,North,March,2019
2019-03-24,Bihar,Patna,43.0,8.0,3,Clothing,Leggings,East,March,2019
2019-03-24,Bihar,Patna,145.0,16.0,3,Clothing,T-shirt,East,March,2019
2019-03-24,Bihar,Patna,34.0,3.0,3,Clothing,Saree,East,March,2019
2019-03-24,Bihar,Patna,143.0,6.0,2,Electronics,Accessories,East,March,2019
2019-03-24,Bihar,Patna,45.0,17.0,1,Electronics,Accessories,East,March,2019
2019-03-25,Kerala,Thiruvananthapuram,209.0,-63.0,4,Electronics,Electronic Games,South,March,2019
2019-03-26,Punjab,Chandigarh,86.0,22.0,2,Clothing,Saree,North,March,2019
2019-03-26,Punjab,Chandigarh,1487.0,624.0,3,Clothing,Trousers,North,March,2019
2019-03-26,Punjab,Chandigarh,40.0,17.0,2,Clothing,Stole,North,March,2019
2019-03-26,Punjab,Chandigarh,132.0,-10.0,3,Clothing,Saree,North,March,2019
2019-03-26,Haryana,Chandigarh,43.0,17.0,2,Clothing,T-shirt,North,March,2019
2019-03-26,Haryana,Chandigarh,762.0,101.0,6,Electronics,Printers,North,March,2019
2019-03-26,Haryana,Chandigarh,25.0,2.0,2,Clothing,Hankerchief,North,March,2019
2019-03-26,Himachal Pradesh,Simla,119.0,56.0,7,Clothing,Saree,North,March,2019
2019-03-26,Himachal Pradesh,Simla,46.0,13.0,3,Clothing,Hankerchief,North,March,2019
2019-03-26,Himachal Pradesh,Simla,311.0,40.0,1,Electronics,Electronic Games,North,March,2019
2019-03-26,Himachal Pradesh,Simla,40.0,10.0,2,Clothing,Stole,North,March,2019
2019-03-26,Himachal Pradesh,Simla,180.0,0.0,8,Clothing,Stole,North,March,2019
2019-03-26,Sikkim,Gangtok,11.0,5.0,2,Clothing,Hankerchief,East,March,2019
